review_id,review_url,game_id,game_url
8922d8d0-606c-42fd-bb1c-1e4b68634c61,/articles/2001/05/31/18-wheeler-american-pro-trucker-4,7bf20d95-09ed-4186-9e98-bd47132c8dae,/games/18-wheeler-american-pro-trucker
77959cf9-c071-4f42-81f3-2971b38d1b1f,/articles/2001/11/14/18-wheeler-american-pro-trucker-2,7bf20d95-09ed-4186-9e98-bd47132c8dae,/games/18-wheeler-american-pro-trucker
45030533-79dc-475d-ab97-7f9edf1ae97f,/articles/2000/10/16/18-wheeler-american-pro-trucker-import,7bf20d95-09ed-4186-9e98-bd47132c8dae,/games/18-wheeler-american-pro-trucker
46efdcf3-fa44-4117-9807-3bba0a009b3e,/articles/2002/03/05/18-wheeler-american-pro-trucker-review,7bf20d95-09ed-4186-9e98-bd47132c8dae,/games/18-wheeler-american-pro-trucker
07c25422-2877-4130-a42f-eca95a2df694,/articles/2006/03/07/1942,178aa934-953a-4506-a47d-6068259ceb85,/games/1942
773dcd99-033c-4aa6-afd3-1fa6c1cb6a5b,/articles/2000/05/25/1942-2,178aa934-953a-4506-a47d-6068259ceb85,/games/1942
b196683b-021b-439f-87fb-aefbb865adaa,/articles/2008/07/29/1942-joint-strike-review,846079de-0773-4de7-8d7f-4726e7870fa2,/games/1942-joint-strike
ce4f03c7-c7e8-463c-84f8-86c77fc01951,/articles/2008/07/23/1942-joint-strike-review-2,846079de-0773-4de7-8d7f-4726e7870fa2,/games/1942-joint-strike
0fad610b-8de7-47d3-8aff-1321d75532c4,/articles/2011/01/31/1942-review,178aa934-953a-4506-a47d-6068259ceb85,/games/1942
9d513adf-e17e-4289-b47e-378c1ff5762e,/articles/2011/11/04/1950s-lawnmower-kids-review,840684b4-ac52-402c-92c4-4ac97e84f136,/games/1950s-lawnmower-kids
9fb80bb3-6bb3-471c-b96b-b417278f9029,/articles/2016/04/21/1979-revolution-black-friday-review,23c7b453-38c3-4ee1-be45-508156a15301,/games/1979-the-game
b9f5a4e4-2801-4c19-968a-581a832f91e8,/articles/2011/06/27/1-bit-ninja-review,6c26097f-2cb7-43cd-a2a3-13d33ce76652,/games/1-bit-ninja
a1153594-8f18-48db-8dbf-9105c09f149d,/articles/2001/03/28/1nsane,b3a00975-17f2-46eb-b9e6-0c5e3fef2a25,/games/1nsane
aa3b8da3-276b-406a-982a-d945ea939d10,/articles/2007/09/07/1-vs-100-review-2,fa913132-d8cb-443a-ae56-12f6b0f44000,/games/1-vs-100
f24e68e9-7280-4cd5-95dd-a859dc481bea,/articles/2008/08/01/1-vs-100-review,fa913132-d8cb-443a-ae56-12f6b0f44000,/games/1-vs-100
10cc1cb6-51e9-4eae-b5bf-2cc0473d37e3,/articles/2002/04/23/2002-fifa-world-cup-4,6c8d0192-4035-43bc-be54-9b67cc76021c,/games/2002-fifa-world-cup
5010a5cb-67dc-4c2e-904a-311b2d91c984,/articles/2002/05/30/2002-fifa-world-cup,6c8d0192-4035-43bc-be54-9b67cc76021c,/games/2002-fifa-world-cup
9789304f-f972-499f-9451-2cfd90d7a8d5,/articles/2002/04/23/2002-fifa-world-cup-3,6c8d0192-4035-43bc-be54-9b67cc76021c,/games/2002-fifa-world-cup
e55f8345-2cc9-45a4-8605-1add935be16f,/articles/2002/04/24/2002-fifa-world-cup-2,6c8d0192-4035-43bc-be54-9b67cc76021c,/games/2002-fifa-world-cup
3af9b164-e849-47cd-81f0-6e90c4e5430f,/articles/2006/04/19/2006-fifa-world-cup-7,4620fdec-46f2-4b74-a4a9-61a3eabac6fc,/games/2006-fifa-world-cup-hd
63180bab-e322-48b5-a24a-fa5452aed073,/articles/2006/04/19/2006-fifa-world-cup-4,d9163397-525e-41c2-bc6e-809870eb2d58,/games/2006-fifa-world-cup
80fd5140-2cbc-49a3-b8b6-b3600348853c,/articles/2006/06/15/2006-fifa-world-cup,29057055-03e4-421a-942c-28b79d2118fe,/games/2006-fifa-world-cup-ds
8881b74e-1653-497e-81fc-7e0e091774cf,/articles/2006/04/19/2006-fifa-world-cup-6,d9163397-525e-41c2-bc6e-809870eb2d58,/games/2006-fifa-world-cup
8b8a2450-d8f2-4956-8746-31653ba33507,/articles/2006/04/19/2006-fifa-world-cup-5,d9163397-525e-41c2-bc6e-809870eb2d58,/games/2006-fifa-world-cup
9ffe0088-7824-4e25-af1a-8dfd59710452,/articles/2006/04/19/2006-fifa-world-cup-3,4620fdec-46f2-4b74-a4a9-61a3eabac6fc,/games/2006-fifa-world-cup-hd
dcb3ce37-fd49-468c-81b4-934c2857f8e8,/articles/2006/04/19/2006-fifa-world-cup-2,15c9ce8f-6590-4b17-9140-5f395845e209,/games/2006-fifa-world-cup-psp
780edaf4-ab66-45e4-ab03-0a96df5ee6f8,/articles/2010/05/13/2010-fifa-world-cup-south-africa-iphone-review,311578b7-988a-4a39-9184-9ee8229191bd,/games/2010-fifa-world-cup
1508b1dc-b858-4428-9289-62e6bb30dba9,/articles/2010/04/27/2010-fifa-world-cup-south-africa-review-3,1efc8d84-f6e9-4724-a630-b74c886da4e9,/games/2010-fifa-world-cup-south-africa
5e665e51-becc-4070-874e-8ea86492fd5a,/articles/2010/04/30/2010-fifa-world-cup-south-africa-review,873cb4ae-5efb-4f25-ab77-845cd5959b6f,/games/2010-fifa-world-cup-south-africa-psp
a6201f87-e6ad-4d22-a6c8-3f4cb51d68b5,/articles/2010/04/28/2010-fifa-world-cup-south-africa-review-2,83156cca-1573-4b5d-9b1a-ca5890eb9e50,/games/2010-fifa-world-cup-south-africa-wii
d00ce7b7-6a84-41ef-a0d0-00b0dc20c8b6,/articles/2010/04/27/2010-fifa-world-cup-south-africa-review-4,1efc8d84-f6e9-4724-a630-b74c886da4e9,/games/2010-fifa-world-cup-south-africa
fa415c88-3adf-4648-8287-c951566dd913,/articles/2010/04/22/2010-fifa-world-cup-south-africa-uk-review,1efc8d84-f6e9-4724-a630-b74c886da4e9,/games/2010-fifa-world-cup-south-africa
88ee3cbf-8047-450f-9d85-84ab8c0e0859,/articles/2014/04/17/2014-fifa-world-cup-brazil-review,90b4f829-e5d2-4f52-8727-1ab5b3f2f727,/games/2014-fifa-world-cup
bfcfa968-6ff5-452a-ad81-f6b09b330a7d,/articles/2005/11/09/20q,907e3b34-5b3e-4196-828c-a9712c895d28,/games/20q
ed8a263f-b268-43a1-813b-a52d7e18d31e,/articles/2008/09/09/21-pro-blackjack-iphone-review,da01d28c-6f9b-47a1-b781-a03f0e6b019c,/games/21-pro-blackjack
838a12c7-ea56-4e0b-ac53-614b3fdcaaad,/articles/2006/02/10/24,29fc079f-0908-4b99-a9a6-ed0d6d2736be,/games/24-the-game-mobile
ee3ba31f-9e26-4beb-a8fb-a2872619065c,/articles/2010/07/20/247-solitaire-review,c672c1d1-0e91-4633-8ce3-81e13ba58d11,/games/247-solitaire
ea94908f-317b-4556-843c-899c178fa358,/articles/2007/01/05/24-agent-down-review,852fc6e7-41cd-4295-a7be-8e6bbaae3cff,/games/24-agent-down
21f135f9-2100-4c1a-8710-c2635a3761ca,/articles/2009/04/04/24-special-ops-iphone-review,d98365bc-1038-4318-9e36-1663e92abdae,/games/24-special-ops
7968a9c4-c0db-4677-9325-1b50fd81ce61,/articles/2008/02/05/24-special-ops-review,d98365bc-1038-4318-9e36-1663e92abdae,/games/24-special-ops
40135e7e-f9d1-448b-9435-80649f92aacd,/articles/2006/03/02/24-the-game,eb79293c-fdd9-45b5-8dc0-4fca2c635edf,/games/24-the-game-805187
94a33cca-654d-4961-a088-6d9e155f4177,/articles/2006/01/18/25-to-life,b242258d-6a66-45e3-a69a-aa9c7a56d1b2,/games/25-to-life
645374fb-4c6d-48d8-b3ef-00104a25f1e8,/articles/2006/01/17/25-to-life-soundtrack-disc-01,b242258d-6a66-45e3-a69a-aa9c7a56d1b2,/games/25-to-life
d5c680e5-b6eb-45b5-ac4e-3aaff79957d5,/articles/2006/01/17/25-to-life-soundtrack-disc-02,b242258d-6a66-45e3-a69a-aa9c7a56d1b2,/games/25-to-life
4569d667-4277-4e89-9a8e-50aaa457e719,/articles/2011/03/15/2bit-iphone-review,df0000ad-b60c-4bae-8e19-c55410f821a6,/games/2bit
1b00cd2d-3597-4eb8-bfde-e88a998502e2,/articles/2005/03/20/2-fast-2-furious,560280cc-7f75-44fe-99ca-ab0e57d400bc,/games/2-fast-2-furious
58c0a51f-8733-4f51-97f1-fe2261d4ad9a,/articles/2009/10/23/2xl-atv-offroad-review,07e45b0b-51bf-4d21-b202-aaf54ded94f8,/games/2xl-atv-offroad
55437a8f-7a73-4fda-83ec-ba93ac6b308d,/articles/2009/04/16/2xl-supercross-iphone-review,035d5935-44d2-4bf2-9d93-997aed52907a,/games/2xl-supercross
35d7d24c-0055-4a06-89e3-63bfdf3d1489,/articles/2007/02/13/2-xtreme-review,ab413658-85eb-4c31-8f3d-1fba6fbdf987,/games/2-xtreme
5c8d6aef-67d6-4712-b90d-e14706c44dd2,/articles/2007/03/06/300-march-to-glory-review,046f83ac-78b9-4bf7-a46a-51110bb11519,/games/300-march-to-glory
ce2bdea2-584f-40a5-b168-926af2dd92df,/articles/2007/03/13/300-review,005e3515-0040-46ce-8e19-5821ecd03a37,/games/300-mobile
4591ab93-ba1d-4b19-964e-84e4aed1c017,/articles/2009/05/08/30-rock-mamma-mia-review,24d6f9de-8a65-4c7a-a470-3d2b0d39b95c,/tv/the-west-wing
e6899d05-b610-4d6b-b99c-dd85d25b4d7d,/articles/2009/09/30/3-2-1-rattle-battle-review,fe91e7a4-98ae-4731-aa25-ceccea7f4b5c,/games/3-2-1-rattle-battle
682eda9d-ae3a-4be2-9c4d-a166e11650f6,/articles/1998/01/29/3d-baseball,67317b85-4e4f-431b-ad66-45fc8842370f,/games/3d-baseball
74c57d70-8047-4c63-b598-508691722362,/articles/2011/06/13/3d-classics-excitebike-review,e530d0f7-c477-4ae3-9aee-df2950a0ed78,/games/3d-classics-excitebike
0d12a00d-4ed4-46ca-9fa1-57de0559986d,/articles/2011/11/18/3d-classics-kirbys-adventure-review,793364ce-ee50-4c3e-9737-bac104e7a309,/games/3d-classics-kirbys-adventure
75f58850-8b03-4f5c-badc-45762712bdec,/articles/2011/09/23/3d-classics-twinbee-review,c986fd93-1649-463f-afc9-23b0e0480445,/games/3d-classics-twinbee
d12d1268-d43e-4782-8e3f-7bc5c6128796,/articles/2011/08/19/3d-classics-urban-champion-review,3646291f-0521-47b0-adab-697aff893c76,/games/3d-classics-urban-champion
db054790-dc0e-450b-890c-37c3492c2196,/articles/2011/07/22/3d-classics-xevious-review,a8b77bda-57bf-4556-8177-b445b08af230,/games/xevious-1
17955919-a330-48c5-8df0-ebcd1305ff0e,/articles/2010/04/16/3d-dot-game-heroes-review,87012898-7b6f-4f3f-b8f6-e80e5b83564b,/games/3d-dot-game-heroes-139398
db1bde98-f103-49c4-84ae-bc0d855fc8ef,/articles/2009/08/20/3d-good-vs-evil-review,5570bd5c-9caa-40a3-b332-e9423ee0154c,/games/3d-good-vs-evil
8c140786-29c9-4f61-88e7-430f82490f4a,/articles/2009/04/08/3d-hunting-trophy-whitetail-iphone-review,ef4eb6ba-bd64-4613-8707-4f5ae46edaa8,/games/3d-hunting-trophy-whitetail-championship-2009
7563aa75-72b4-4767-8930-18fb4e9e6f22,/articles/2010/08/18/3d-mahjong-review,b21c7008-fbae-4259-adc3-6db7a4c56f0f,/games/3d-mahjong
cf67a93c-001f-4c7c-a830-72102e253c67,/articles/2011/07/18/3d-pixel-racing-review,111f927e-9443-441c-ac07-c8de229e39ce,/games/3d-pixel-racing
6fba2297-e3e7-4e5e-a2a0-2667f98f95b9,/articles/2005/01/20/3d-pool,2316065c-9500-4db9-83eb-2208071004af,/games/3d-pool-2005
38bed63a-b5fd-4d27-9763-cc0eb8aa9275,/articles/2005/11/19/3d-pool-urban-hustle,62324fec-b437-4bdc-8dad-2fd08be210e2,/games/3d-pool-urban-hustle
3ec50c21-7c70-43db-b59c-5f3015a2c989,/articles/2001/01/09/3d-roller-coaster-designer,17535ceb-4f86-40ff-9844-920e250d7aea,/games/3d-roller-coaster-designer-135431
1bd264af-d35a-433e-b53d-f0827379e8c0,/articles/2009/06/19/3d-rollercoaster-rush-review,661d0d2e-504c-4e1e-8f48-f4f2761d6894,/games/3d-rollercoaster-rush
2e606126-d05a-4d37-a095-3a599090d251,/articles/2004/04/14/3d-slam-ping-pong,5d2d0c9a-42b5-4e22-96bb-0aaed6df46c9,/games/3d-slam-ping-pong
649252d3-cfc9-4919-b4e6-4c2aa58bf838,/articles/2006/10/25/3d-tilt-a-world-review,602b4115-7cd4-4358-b9cb-037857267794,/games/3d-tilt-a-world
c80c2050-82e8-4900-920d-391af7fbec08,/articles/2007/04/18/3d-ultra-minigolf-adventures-review,6cac9d1f-70fc-4cbd-b9a9-f703d313dd2c,/games/3d-ultra-minigolf-adventures
5df595bf-484a-4c99-9576-2dd8bedab3c7,/articles/1999/01/28/3d-ultra-nascar-pinball,33cd9e19-cff3-4ebf-a248-f4740e1f09b5,/games/3-d-ultra-nascar-pinball
46b034e7-e2e3-4f26-9a96-6cc0ff573810,/articles/2001/02/03/3d-ultra-pinball-thrill-ride-2,53a3c901-47f7-421e-9545-b74a4287f66b,/games/3-d-ultra-pinball-thrill-ride
8b0d4752-4b01-4796-b08c-2e69c44164ec,/articles/2000/09/02/3d-ultra-pinball-thrill-ride,53a3c901-47f7-421e-9545-b74a4287f66b,/games/3-d-ultra-pinball-thrill-ride
d4b9376e-b39d-47a4-a31b-6db378d46d21,/articles/1999/12/22/3d-ultra-radio-control-racers,f2b5d082-d7af-425d-ada4-df32fba6a546,/games/3-d-ultra-radio-control-racers
7a9e27ed-0f5f-4dbf-88dd-1750f44289c0,/articles/2008/09/03/3-d-vector-pong-iphone-review,99f01e72-235e-4ada-98f4-d03935638b30,/games/3-d-vector-pong
58e7ce8c-c564-4958-9631-c2b4d6a3a319,/articles/2012/01/05/3-heroes-crystal-soul-review,13f6d84c-222c-4ff8-891f-e23900f76ba1,/games/3-heroes-crystal-soul
05fe71d8-9960-4121-bdc1-f806b034afec,/articles/2009/02/05/3-on-3-nhl-arcade-review,5af72fa7-ed25-4a80-beae-9ba16efbfe54,/games/3-on-3-nhl-arcade
e7dc4233-74c9-4904-9fd3-5bfab7c3c0da,/articles/1999/04/22/3xtreme,8f156c22-a2d5-43b7-8c32-5d57a0f4fe80,/games/3-xtreme
09181ce8-06e1-4151-a945-62706f264c5e,/articles/1999/12/23/40-winks-2,9a833c71-baa5-474e-9ec8-73d1d3cab7da,/games/40-winks
43952fb9-7aa4-4f0f-a48a-d14ac2454680,/articles/2006/10/03/42-all-time-classics-review,59d9be9a-d993-43e4-a5a7-77c883dfb4d3,/games/clubhouse-games
e60601a2-e86f-4c18-921e-d5b5d541c8eb,/articles/2011/09/16/4-elements-hd-review,267231fb-56f4-4fbf-bb7c-4844246ae992,/games/4-elements-hd
4fe8ffbe-825d-454e-9079-96984bb2f6d9,/articles/2012/02/09/4-elements-ii-review,66576119-3356-4a9d-a130-75ad7b3c85fc,/games/4-elements-ii
063f62ab-9b1f-45dd-bc61-f41877dda7b8,/articles/2008/09/19/4-elements-review,b731cb5c-5dd6-4437-b900-7b488e71211a,/games/4-elements
7e9244ba-b4f4-4443-94b0-c2fcb98d8c7c,/articles/2010/07/22/4-travellers-play-french-review,1f35c53e-0d98-4fe2-9ea4-bc8a4df45eae,/games/4-travellers-play-french
b51d5290-4508-4da5-a1b1-517da21ab970,/articles/2010/03/10/4-travellers-play-spanish-review,a3166401-d073-4e2f-9239-5b0b5c00db38,/games/4-travellers-play-spanish-80605
faa75b2b-5c94-407e-8cf8-3741f6e48525,/articles/2000/05/06/4-wheel-thunder,c265e07c-6b06-41b0-8701-c2327ea0cee6,/games/4-wheel-thunder-2000
6770ae9a-a344-41fc-a28d-a69cc46c253a,/articles/2002/09/18/4x4-evo-2,79fddd18-9345-4298-8445-639e67e5872f,/games/4x4-evo-2
46622ab7-8017-481e-94ff-2b646e329595,/articles/2001/11/06/4x4-evo-2-2,79fddd18-9345-4298-8445-639e67e5872f,/games/4x4-evo-2
0a35b9c5-5f1f-47dc-90dc-bbcddb32bec6,/articles/2001/03/20/4x4-evolution-6,eb362149-bbaa-4480-948d-ec253a22bdc2,/games/4x4-evo
9f34132c-6ee2-473b-874a-a4374193db85,/articles/2000/11/14/4x4-evolution,eb362149-bbaa-4480-948d-ec253a22bdc2,/games/4x4-evo
ff7b974f-f121-4534-b6d6-c717486ae925,/articles/2000/11/01/4x4-evolution-3,eb362149-bbaa-4480-948d-ec253a22bdc2,/games/4x4-evo
500e3f18-7e25-4ee0-8aba-ff4753132e65,/articles/2001/11/13/4x4-evolution-2,79fddd18-9345-4298-8445-639e67e5872f,/games/4x4-evo-2
b1330782-7fc2-4220-956c-4ae7db94941d,/articles/2009/02/22/50-cent-blood-on-the-sand-au-review,66cffee9-b201-461c-b846-4cba516bd7a6,/games/50-cent-blood-on-the-sand
5c251332-5b12-4b8b-a731-d91e21a8c3bb,/articles/2009/02/24/50-cent-blood-on-the-sand-review,66cffee9-b201-461c-b846-4cba516bd7a6,/games/50-cent-blood-on-the-sand
033c38fe-0156-4093-8ada-9c51c94a30ab,/articles/2009/02/20/50-cent-blood-on-the-sand-uk-review,66cffee9-b201-461c-b846-4cba516bd7a6,/games/50-cent-blood-on-the-sand
8485dd99-7a68-409e-a8bd-683b0b1db9ba,/articles/2005/11/22/50-cent-bulletproof,815aae02-3848-4755-99c3-96a2156e2ff1,/games/50-cent-bulletproof
dce6fc52-3cbf-4db4-aa49-b5978bf62df9,/articles/2006/08/29/50-cent-bulletproof-g-unit-edition-review,581e771d-a8fd-427f-8547-3cd7602a0887,/games/50-cent-bulletproof-g-unit-edition
bb4e697f-9f6e-44c5-b35f-33ec1d6f17cb,/articles/2010/04/27/5-arcade-gems-review,aba1656b-077e-4525-8b96-47ebbba35a97,/games/5-arcade-gems
69b7531b-8bb2-4931-8b3d-648cc1f2207a,/articles/2004/09/23/5-card-draw-multiplayer,c3d1a607-00b0-40ad-91bd-1484247b06a3,/games/5-card-draw-multiplayer
0f0d3edf-ff3f-4140-bc72-1278fc6e9692,/articles/2009/10/23/5-spots-party-review,2f46df45-7247-4788-9dce-13dd27d3c888,/games/5-spots-party
f72b7d87-2a57-4aee-8321-265482f9d910,/articles/2005/03/26/6-shooter-showdown-poker,de5e8c3a-0d63-47f5-a54e-7b5bfe025e37,/games/6-shooter-showdown-poker
f0f20204-5271-4920-8139-c7998bc51d52,/articles/2001/07/23/767-pilot-in-command,266b3743-967c-4dc6-8320-7f7506c953ec,/games/767-pilot-in-command
7688bb1a-3843-4988-966d-63186950055a,/articles/2010/04/13/7-card-games-review,d5bde83d-7ca7-4cd7-8a0c-d75319b3f8bd,/games/7-card-games
bec39b6d-56e7-4a49-811b-03ee39c5bb95,/articles/2016/07/13/7-days-to-die-review,36052578-9968-4b41-a351-62f663a7f267,/games/7-days-to-die
1f518166-68bd-43fc-a12d-70e4ac824051,/articles/2010/04/16/7-wonders-hd-ipad-review,25233a7b-a3a0-4afe-abd2-30db19581fa2,/games/7-wonders
edbf6e6b-ef2f-4886-8ed1-ed2ddd3727c3,/articles/2007/10/12/7-wonders-of-the-world-review,25233a7b-a3a0-4afe-abd2-30db19581fa2,/games/7-wonders
2e3f8135-4a62-4d0c-9220-5d2ac9295ad4,/articles/2007/05/07/7-wonders-review-3,25233a7b-a3a0-4afe-abd2-30db19581fa2,/games/7-wonders
31a8a5b4-0b3b-4699-bd18-1b406142b651,/articles/2007/05/23/7-wonders-review-2,25233a7b-a3a0-4afe-abd2-30db19581fa2,/games/7-wonders
6a50a452-61c4-4da4-9425-c0e924fca405,/articles/2007/12/11/7-wonders-review,25233a7b-a3a0-4afe-abd2-30db19581fa2,/games/7-wonders
d61bf802-2323-4abf-8e1e-2861dbb07c26,/articles/2008/11/06/7-wonders-treasures-of-seven-review,dbf521f3-d670-41a8-8f82-dabc82651154,/games/7-wonders-treasures-of-seven
86254c1b-76f4-4a59-aa96-c5a51e63a750,/articles/2006/01/13/80-days,6d09b8cc-885d-4afb-beb8-3ac50ddecdc2,/games/80-days-2005
48945a3f-a036-4cdb-8e79-09cc0e858f4d,/articles/2014/12/04/80-days-review,1d5df333-2991-4235-8421-091f6d4e6039,/games/80-days
4bca23ad-da54-42d8-a95e-fba06d31931e,/articles/2001/06/29/911-fire-rescue,86f58d65-b1d7-4c9e-a7aa-7b6a8c56a6a1,/games/911-fire-rescue
7f75f92b-4515-4208-af65-93641483adc0,/articles/2005/04/16/989-sports-mlb,9e0d03f3-ea5d-43e2-94ed-5f686c1f4b02,/games/mlb
2dd45e8b-1b86-49c3-b8da-71460d14bf18,/articles/2010/12/17/999-9-hours-9-persons-9-doors-review,849f9403-88f9-4cdf-b24c-010f77c0c45f,/games/999-9-hours-9-persons-9-doors
0bfa51fe-979d-4a38-aefa-3f4cc8c0c5e9,/articles/2011/05/25/99bullets-review,d6f2ec28-3626-484e-996a-dd04560b6a1d,/games/99bullets
72a94c80-7bae-49e0-9865-9203769efad8,/articles/2015/03/03/aarus-awakening-review,26550318-2212-4408-bcc1-e205c454656b,/games/aarus-awakening
8afa3d54-dcc4-40b1-8e6b-33f26e4670ce,/articles/2014/11/26/a-bird-story-review,3974b561-7703-4c7f-8afc-269fb4d950ff,/games/a-bird-story
